time,speed,battery,rider_detected,rider_detected_pad1,rider_detected_pad2,speed_max,odometer,odometer_tire_revs,trip_amps,trip_amps_regen,speed_rpm,battery_voltage,battery_cells,current_amps,tilt_angle_pitch,tilt_angle_roll,controller_temp,motor_temp,charging,crash_state
2017-07-13T08:39:27-0700,11.24,88,true,true,true,12.53,0.56,1019,29.24,11.74,339,52.5,-|-|-|-|-|-|-|-|-|-|-|-|-|3.26|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1921,93.20,75.20,false,false
2017-07-13T08:39:28-0700,10.54,88,true,true,true,12.53,0.57,1024,29.24,11.78,318,53.1,-|3.26|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1720,93.20,75.20,false,false
2017-07-13T08:39:29-0700,10.51,88,true,true,true,12.53,0.57,1029,29.28,11.78,317,53.0,-|-|-|-|-|-|3.3|-|-|-|-|-|-|-|-,-|2.88|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1787,93.20,75.20,false,false
2017-07-13T08:39:30-0700,10.77,88,true,true,true,12.53,0.57,1033,29.28,11.88,325,53.6,-|-|-|-|-|-|-|-|-|-|-|3.32|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1806,93.20,75.20,false,false
2017-07-13T08:39:31-0700,11.14,88,true,true,true,12.53,0.57,1039,29.28,12.06,336,53.6,3.34|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1785,93.20,75.20,false,false
2017-07-13T08:39:32-0700,12.13,88,true,true,true,12.53,0.58,1044,29.28,12.34,366,53.9,-|-|-|-|-|3.36|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1804,1786,93.20,75.20,false,false
2017-07-13T08:39:33-0700,12.26,88,true,true,true,12.53,0.58,1050,29.28,12.5,370,54.0,-|-|-|-|-|-|-|-|-|3.36|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1783,93.20,75.20,false,false
2017-07-13T08:39:34-0700,12.06,88,true,true,true,12.53,0.58,1055,29.28,12.72,364,53.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.38,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1803,93.20,75.20,false,false
2017-07-13T08:39:35-0700,11.07,88,true,true,true,12.53,0.59,1060,29.28,12.86,334,53.8,-|-|-|3.34|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1802,93.20,75.20,false,false
2017-07-13T08:39:36-0700,10.04,88,true,true,true,12.53,0.59,1065,29.32,12.92,303,52.9,-|-|-|-|-|-|-|-|3.3|-|-|-|-|-|-,-|-|-|-|-|-|-|-|3.84|-|-|-|-|-|-,1797,1784,93.20,75.20,false,false
2017-07-13T08:39:37-0700,10.21,88,true,true,true,12.53,0.59,1070,29.4,12.94,308,52.9,-|-|-|-|-|-|-|-|-|-|-|-|3.3|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1862,93.20,75.20,false,false
2017-07-13T08:39:38-0700,10.01,88,true,true,true,12.53,0.59,1075,29.42,12.94,302,53.4,-|3.32|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1819,91.40,75.20,false,false
2017-07-13T08:39:39-0700,9.28,88,true,true,true,12.53,0.60,1079,29.42,13.02,280,53.7,-|-|-|-|-|-|3.32|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1834,91.40,75.20,false,false
2017-07-13T08:39:40-0700,7.69,88,true,true,true,12.53,0.60,1083,29.46,13.2,232,53.6,-|-|-|-|-|-|-|-|-|-|-|3.34|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1853,91.40,75.20,false,false
2017-07-13T08:39:41-0700,7.29,88,true,true,true,12.53,0.60,1086,29.54,13.2,220,53.1,3.32|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1774,91.40,75.20,false,false
2017-07-13T08:39:42-0700,7.19,88,true,true,true,12.53,0.60,1089,29.56,13.2,217,53.4,-|-|-|-|3.32|-|-|-|-|-|-|-|-|-|-,-|-|-|-|1.12|-|-|-|-|-|-|-|-|-|-,1800,1833,91.40,75.20,false,false
2017-07-13T08:39:43-0700,7.42,88,true,true,true,12.53,0.60,1093,29.62,13.2,224,53.3,-|-|-|-|-|-|-|-|-|3.3|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1848,91.40,75.20,false,false
2017-07-13T08:39:44-0700,7.03,88,true,true,true,12.53,0.61,1096,29.62,13.3,212,53.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.32,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1705,91.40,75.20,false,false
2017-07-13T08:39:45-0700,4.34,88,true,true,true,12.53,0.61,1099,29.62,13.46,131,54.0,-|-|-|3.36|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1809,1719,91.40,75.20,false,false
2017-07-13T08:39:46-0700,1.06,88,true,true,true,12.53,0.61,1100,29.62,13.54,32,53.4,-|-|-|-|-|-|-|-|3.32|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1856,93.20,75.20,false,false
2017-07-13T08:39:47-0700,0.56,88,true,true,true,12.53,0.61,1101,29.62,13.54,17,53.4,-|-|-|-|-|-|-|-|-|-|-|-|3.32|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1830,93.20,75.20,false,false
2017-07-13T08:39:48-0700,0.10,88,true,true,true,12.53,0.61,1101,29.64,13.54,3,53.4,-|3.32|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1801,93.20,75.20,false,false
2017-07-13T08:39:49-0700,0.03,88,true,true,true,12.53,0.61,1101,29.64,13.54,1,53.3,-|-|-|-|-|-|3.32|-|-|-|-|-|-|-|-,4.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1798,91.40,75.20,false,false
2017-07-13T08:39:50-0700,0.03,88,true,true,true,12.53,0.61,1101,29.66,13.54,1,53.3,-|-|-|-|-|-|-|-|-|-|-|3.32|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1806,91.40,75.20,false,false
2017-07-13T08:39:51-0700,0.00,88,true,true,true,12.53,0.61,1101,29.66,13.54,0,53.4,3.32|-|-|-|-|-|-|-|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1787,91.40,75.20,false,false
2017-07-13T08:39:52-0700,0.03,88,true,true,true,12.53,0.61,1101,29.68,13.54,1,53.4,-|-|-|-|3.32|-|-|-|-|-|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1816,91.40,77.00,false,false
2017-07-13T08:39:53-0700,0.00,88,true,true,true,12.53,0.61,1101,29.68,13.54,0,53.4,-|-|-|-|-|-|-|-|-|3.32|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1800,91.40,75.20,false,false
2017-07-13T08:39:55-0700,0.03,88,true,true,true,12.53,0.61,1101,29.7,13.54,1,53.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.32,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1788,91.40,75.20,false,false
2017-07-13T08:39:56-0700,0.00,88,true,true,true,12.53,0.61,1101,29.7,13.54,0,53.4,-|-|-|3.32|-|-|-|-|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1800,91.40,77.00,false,false
2017-07-13T08:39:57-0700,0.00,88,true,true,true,12.53,0.61,1101,29.72,13.54,0,53.3,-|-|-|-|-|-|-|-|3.32|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1804,91.40,77.00,false,false
2017-07-13T08:39:58-0700,0.00,88,true,true,true,12.53,0.61,1101,29.72,13.54,0,53.4,-|-|-|-|-|-|-|-|-|-|-|-|3.32|-|-,4.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1813,91.40,75.20,false,false
2017-07-13T08:39:59-0700,0.00,88,true,true,true,12.53,0.61,1101,29.74,13.54,0,53.3,-|3.32|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1820,91.40,77.00,false,false
2017-07-13T08:40:00-0700,0.00,88,true,true,true,12.53,0.61,1101,29.74,13.54,0,53.4,-|-|-|-|-|-|3.32|-|-|-|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1791,91.40,77.00,false,false
2017-07-13T08:40:01-0700,0.93,88,true,true,true,12.53,0.61,1101,29.78,13.54,28,52.9,-|-|-|-|-|-|-|-|-|-|-|3.3|-|-|-,-|-|-|-|-|-|-|4.96|-|-|-|-|-|-|-,1790,1779,91.40,77.00,false,false
2017-07-13T08:40:02-0700,3.58,88,true,true,true,12.53,0.61,1102,30.02,13.54,108,52.6,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1794,91.40,77.00,false,false
2017-07-13T08:40:03-0700,4.57,88,true,true,true,12.53,0.61,1105,30.14,13.54,138,53.3,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1813,91.40,77.00,false,false
2017-07-13T08:40:04-0700,3.91,88,true,true,true,12.53,0.61,1107,30.14,13.64,118,53.7,-|-|-|-|-|-|-|-|-|3.32|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1809,91.40,77.00,false,false
2017-07-13T08:40:05-0700,4.34,88,true,true,true,12.53,0.61,1108,30.3,13.68,131,52.5,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.28,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1780,91.40,77.00,false,false
2017-07-13T08:40:06-0700,5.77,88,true,true,true,12.53,0.61,1111,30.56,13.68,174,52.6,-|-|-|3.28|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|4.0|-|-|-|-,1794,1775,93.20,77.00,false,false
2017-07-13T08:40:07-0700,6.56,88,true,true,true,12.53,0.62,1114,30.86,13.68,198,52.4,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1798,93.20,77.00,false,false
2017-07-13T08:40:08-0700,7.13,88,true,true,true,12.53,0.62,1117,31.08,13.68,215,52.5,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,-|-|-|-|-|-|-|-|-|-|-|-|0.16|-|-,1797,1797,93.20,77.00,false,false
2017-07-13T08:40:09-0700,7.03,88,true,true,true,12.53,0.62,1121,31.34,13.68,212,52.6,-|3.28|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|3.04|-,1795,1772,93.20,77.00,false,false
2017-07-13T08:40:10-0700,6.99,88,true,true,true,12.53,0.62,1123,31.46,13.68,211,52.9,-|-|-|-|-|-|3.3|-|-|-|-|-|-|-|-,-|-|3.36|-|-|-|-|-|-|-|-|-|-|-|-,1797,1809,93.20,77.00,false,false
2017-07-13T08:40:11-0700,7.19,88,true,true,true,12.53,0.62,1127,31.54,13.68,217,52.9,-|-|-|-|-|-|-|-|-|-|-|3.3|-|-|-,-|-|-|-|-|-|4.48|-|-|-|-|-|-|-|-,1798,1799,93.20,77.00,false,false
2017-07-13T08:40:12-0700,7.59,88,true,true,true,12.53,0.62,1130,31.66,13.68,229,52.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|2.88|-|-|-,1795,1821,93.20,77.00,false,false
2017-07-13T08:40:13-0700,7.13,88,true,true,true,12.53,0.63,1134,31.76,13.72,215,54.2,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1797,93.20,77.00,false,false
2017-07-13T08:40:14-0700,6.89,88,true,true,true,12.53,0.63,1137,31.98,13.78,208,52.5,-|-|-|-|-|-|-|-|-|3.38|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|1.76|-|-,1790,1784,93.20,77.00,false,false
2017-07-13T08:40:15-0700,7.36,88,true,true,true,12.53,0.63,1140,32.16,13.8,222,53.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.34,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1823,93.20,77.00,false,false
2017-07-13T08:40:16-0700,8.05,88,true,true,true,12.53,0.63,1144,32.42,13.8,243,52.7,-|-|-|3.28|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|2.4|-|-|-|-,1797,1781,93.20,77.00,false,false
2017-07-13T08:40:17-0700,9.35,88,true,true,true,12.53,0.63,1148,32.68,13.8,282,52.8,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1786,93.20,77.00,false,false
2017-07-13T08:40:18-0700,6.63,88,true,true,true,12.53,0.64,1152,32.74,13.92,200,52.2,-|-|-|-|-|-|-|-|-|-|-|-|3.26|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1726,93.20,77.00,false,false
2017-07-13T08:40:19-0700,8.09,87,true,true,true,12.53,0.64,1156,33.24,13.92,253,51.7,-|3.24|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1767,93.20,77.00,false,false
2017-07-13T08:40:20-0700,8.95,87,true,true,true,12.53,0.64,1159,33.52,13.92,270,52.4,-|-|-|-|-|-|3.26|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1759,93.20,77.00,false,false
2017-07-13T08:40:21-0700,9.18,87,true,true,true,12.53,0.64,1163,33.9,13.92,277,51.7,-|-|-|-|-|-|-|-|-|-|-|3.26|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1766,95.00,77.00,false,false
2017-07-13T08:40:22-0700,9.81,87,true,true,true,12.53,0.65,1168,34.5,13.92,296,51.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1789,1781,95.00,77.00,false,false
2017-07-13T08:40:23-0700,10.04,87,true,true,true,12.53,0.65,1172,34.92,13.92,303,51.4,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1794,95.00,77.00,false,false
2017-07-13T08:40:24-0700,10.11,87,true,true,true,12.53,0.65,1176,35.48,13.92,305,51.3,-|-|-|-|-|-|-|-|-|3.2|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1792,95.00,77.00,false,false
2017-07-13T08:40:25-0700,10.31,87,true,true,true,12.53,0.65,1181,35.98,13.92,311,51.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1804,95.00,77.00,false,false
2017-07-13T08:40:26-0700,10.44,87,true,true,true,12.53,0.66,1186,36.5,13.92,315,51.4,-|-|-|3.22|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1791,95.00,77.00,false,false
2017-07-13T08:40:27-0700,10.54,87,true,true,true,12.53,0.66,1191,37.02,13.92,318,50.8,-|-|-|-|-|-|-|3.22|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1786,1797,95.00,77.00,false,false
2017-07-13T08:40:28-0700,11.00,87,true,true,true,12.53,0.66,1196,37.48,13.92,332,50.9,-|-|-|-|-|-|-|-|-|-|-|-|3.24|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1807,96.80,77.00,false,false
2017-07-13T08:40:29-0700,10.87,86,true,true,true,12.53,0.66,1201,38.16,13.92,328,51.2,-|3.18|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1804,96.80,77.00,false,false
2017-07-13T08:40:30-0700,11.14,86,true,true,true,12.53,0.67,1206,38.72,13.92,336,50.7,-|-|-|-|-|-|3.2|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1789,1785,96.80,77.00,false,false
2017-07-13T08:40:31-0700,11.00,86,true,true,true,12.53,0.67,1211,39.36,13.92,332,50.7,-|-|-|-|-|-|-|-|-|-|-|3.18|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1795,96.80,77.00,false,false
2017-07-13T08:40:32-0700,10.44,86,true,true,true,12.53,0.67,1216,39.84,13.92,315,50.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1788,1795,96.80,77.00,false,false
2017-07-13T08:40:33-0700,10.71,86,true,true,true,12.53,0.67,1221,40.48,13.92,323,50.9,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1788,96.80,77.00,false,false
2017-07-13T08:40:34-0700,10.61,86,true,true,true,12.53,0.68,1225,41.12,13.92,320,51.6,-|-|-|-|-|-|-|-|-|3.18|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1784,96.80,77.00,false,false
2017-07-13T08:40:35-0700,10.87,86,true,true,true,12.53,0.68,1230,41.74,13.92,328,50.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1786,1775,98.60,77.00,false,false
2017-07-13T08:40:36-0700,10.77,86,true,true,true,12.53,0.68,1235,42.3,13.92,325,50.9,-|-|-|3.2|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1786,98.60,77.00,false,false
2017-07-13T08:40:37-0700,10.44,86,true,true,true,12.53,0.68,1240,42.86,13.92,315,51.1,-|-|-|-|-|-|-|3.2|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1819,98.60,77.00,false,false
2017-07-13T08:40:38-0700,10.21,85,true,true,true,12.53,0.69,1246,43.3,13.92,308,51.4,-|-|-|-|-|-|-|-|-|-|-|-|3.22|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1790,98.60,77.00,false,false
2017-07-13T08:40:39-0700,10.21,85,true,true,true,12.53,0.69,1249,43.9,13.92,308,50.7,-|3.16|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1788,98.60,77.00,false,false
2017-07-13T08:40:40-0700,10.01,85,true,true,true,12.53,0.69,1254,44.42,13.92,302,51.1,-|-|-|-|-|-|3.2|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1775,98.60,77.00,false,false
2017-07-13T08:40:41-0700,9.98,85,true,true,true,12.53,0.70,1259,44.96,13.92,301,51.2,-|-|-|-|-|-|-|-|-|-|3.2|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1790,98.60,77.00,false,false
2017-07-13T08:40:42-0700,10.01,85,true,true,true,12.53,0.70,1264,45.38,13.92,302,51.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1774,98.60,77.00,false,false
2017-07-13T08:40:43-0700,10.31,85,true,true,true,12.53,0.70,1268,46.02,13.92,311,51.1,-|-|-|-|3.22|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1766,98.60,77.00,false,false
2017-07-13T08:40:44-0700,9.61,85,true,true,true,12.53,0.70,1272,46.5,13.92,290,50.9,-|-|-|-|-|-|-|-|-|3.2|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1798,98.60,77.00,false,false
2017-07-13T08:40:45-0700,10.31,85,true,true,true,12.53,0.71,1277,47.12,13.92,311,51.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.16,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1774,100.40,77.00,false,false
2017-07-13T08:40:46-0700,10.31,85,true,true,true,12.53,0.71,1282,47.8,13.92,311,50.6,-|-|3.16|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1789,1790,100.40,77.00,false,false
2017-07-13T08:40:47-0700,10.54,84,true,true,true,12.53,0.71,1287,48.26,13.92,318,51.3,-|-|-|-|-|-|-|3.18|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1794,100.40,77.00,false,false
2017-07-13T08:40:48-0700,10.64,84,true,true,true,12.53,0.71,1291,48.8,13.92,321,51.1,-|-|-|-|-|-|-|-|-|-|-|-|3.2|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1822,100.40,77.00,false,false
2017-07-13T08:40:49-0700,10.21,84,true,true,true,12.53,0.72,1296,49.18,13.92,308,51.5,-|3.18|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1732,100.40,77.00,false,false
2017-07-13T08:40:50-0700,10.21,84,true,true,true,12.53,0.72,1300,49.58,13.92,308,51.4,-|-|-|-|-|-|3.2|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1844,100.40,77.00,false,false
2017-07-13T08:40:51-0700,10.01,84,true,true,true,12.53,0.72,1305,50.06,13.92,302,51.5,-|-|-|-|-|-|-|-|-|-|3.2|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1754,100.40,77.00,false,false
2017-07-13T08:40:52-0700,9.98,84,true,true,true,12.53,0.72,1310,50.44,13.92,301,51.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1820,100.40,77.00,false,false
2017-07-13T08:40:53-0700,10.11,84,true,true,true,12.53,0.73,1314,50.92,13.92,305,50.8,-|-|-|-|3.2|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1759,100.40,77.00,false,false
2017-07-13T08:40:54-0700,10.18,84,true,true,true,12.53,0.73,1319,51.4,13.92,307,51.4,-|-|-|-|-|-|-|-|-|3.22|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1791,100.40,77.00,false,false
2017-07-13T08:40:55-0700,10.31,84,true,true,true,12.53,0.73,1324,51.84,13.92,311,51.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1817,100.40,77.00,false,false
2017-07-13T08:40:56-0700,10.54,84,true,true,true,12.53,0.73,1329,52.14,13.92,318,51.5,-|-|3.2|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1713,100.40,77.00,false,false
2017-07-13T08:40:57-0700,10.31,84,true,true,true,12.53,0.74,1334,52.5,13.92,311,52.1,-|-|-|-|-|-|-|3.26|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|4.48|-|-|-,1797,1838,100.40,77.00,false,false
2017-07-13T08:40:58-0700,9.71,84,true,true,true,12.53,0.74,1338,52.72,13.92,293,52.0,-|-|-|-|-|-|-|-|-|-|-|-|3.24|-|-,-|-|-|-|-|-|-|-|-|4.32|-|-|-|-|-,1795,1764,100.40,77.00,false,false
2017-07-13T08:40:59-0700,9.18,84,true,true,true,12.53,0.74,1342,52.9,13.92,277,51.9,-|3.26|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|3.52|-|-|-|-|-,1796,1848,100.40,77.00,false,false
2017-07-13T08:41:00-0700,9.35,83,true,true,true,12.53,0.74,1346,53.24,13.92,282,51.3,-|-|-|-|-|3.26|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1736,98.60,77.00,false,false
2017-07-13T08:41:01-0700,9.71,83,true,true,true,12.53,0.75,1351,53.56,13.92,293,51.9,-|-|-|-|-|-|-|-|-|-|3.2|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1839,98.60,77.00,false,false
2017-07-13T08:41:02-0700,10.11,83,true,true,true,12.53,0.75,1356,53.92,13.92,305,51.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1755,98.60,77.00,false,false
2017-07-13T08:41:03-0700,10.31,83,true,true,true,12.53,0.75,1360,54.32,13.92,311,51.5,-|-|-|-|3.22|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1726,98.60,77.00,false,false
2017-07-13T08:41:04-0700,10.71,83,true,true,true,12.53,0.75,1365,54.72,13.92,323,51.5,-|-|-|-|-|-|-|-|-|3.24|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1866,98.60,77.00,false,false
2017-07-13T08:41:05-0700,11.14,83,true,true,true,12.53,0.76,1370,55.1,13.92,336,51.7,-|-|-|-|-|-|-|-|-|-|-|-|-|3.24|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1738,98.60,77.00,false,false
2017-07-13T08:41:06-0700,10.97,83,true,true,true,12.53,0.76,1375,55.38,13.92,331,51.4,-|-|3.2|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1866,98.60,77.00,false,false
2017-07-13T08:41:07-0700,10.77,83,true,true,true,12.53,0.76,1379,55.64,13.92,325,51.2,-|-|-|-|-|-|-|3.24|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1731,98.60,77.00,false,false
2017-07-13T08:41:08-0700,11.50,83,true,true,true,12.53,0.77,1385,56.1,13.92,347,51.5,-|-|-|-|-|-|-|-|-|-|-|-|3.22|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1878,98.60,77.00,false,false
2017-07-13T08:41:09-0700,11.50,83,true,true,true,12.53,0.77,1390,56.38,13.92,347,52.0,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1758,98.60,77.00,false,false
2017-07-13T08:41:10-0700,11.00,83,true,true,true,12.53,0.77,1395,56.62,13.92,332,51.8,-|-|-|-|-|3.24|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1818,98.60,77.00,false,false
